Wavelength,Intensity
866.39,217.05
866.68,215.15
866.97,212.75
867.27,214.9
867.56,211.8
867.86,212.55
868.15,211.25
868.45,206.15
868.74,207.95
869.03,208.15
869.33,206.9
869.62,204.8
869.92,204.5
870.21,200.7
870.5,200.6
870.8,200.45
871.09,199.65
871.39,199.35
871.68,198.0
871.97,196.4
872.27,196.3
872.56,193.55
872.85,193.9
873.15,193.7
873.44,191.05
873.73,192.25
874.03,189.85
874.32,188.85
874.61,188.15
874.9,189.35
875.2,186.7
875.49,185.35
875.78,183.25
