Wavelength,Intensity
848.91,111.0
849.2,110.0
849.5,105.0
849.8,107.0
850.1,108.0
850.39,110.0
850.69,108.0
850.99,113.0
851.29,107.0
851.59,108.0
851.88,112.0
852.18,105.0
852.48,111.0
852.77,108.0
853.07,110.0
853.37,107.0
853.67,109.0
853.96,105.0
854.26,102.0
854.56,106.0
854.85,109.0
855.15,107.0
855.45,107.0
855.74,104.0
856.04,102.0
856.34,111.0
856.63,104.0
856.93,105.0
857.23,101.0
857.52,103.0
857.82,99.0
858.11,109.0
858.41,100.0
858.71,104.0
859.0,101.0
859.3,107.0
859.59,102.0
859.89,98.0
860.19,96.0
860.48,100.0
860.78,103.0
861.07,103.0
861.37,104.0
861.66,105.0
861.96,105.0
862.26,100.0
862.55,98.0
862.85,98.0
863.14,91.0
863.44,102.0
863.73,100.0
864.03,103.0
864.32,102.0
864.62,103.0
864.91,96.0
865.21,99.0
865.5,96.0
865.8,103.0
866.09,106.0
866.39,96.0
866.68,104.0
866.97,95.0
867.27,97.0
867.56,97.0
867.86,99.0
868.15,95.0
868.45,88.0
868.74,95.0
869.03,96.0
869.33,99.0
869.62,95.0
869.92,96.0
870.21,95.0
870.5,91.0
870.8,94.0
871.09,97.0
871.39,97.0
871.68,94.0
871.97,94.0
872.27,96.0
872.56,96.0
872.85,98.0
873.15,94.0
873.44,90.0
873.73,92.0
874.03,89.0
874.32,87.0
874.61,94.0
874.9,93.0
875.2,89.0
875.49,89.0
875.78,91.0
