Wavelength,Intensity
883.45,1628.0
884.04,1669.0
884.64,1751.0
885.23,1816.0
885.82,1910.0
886.41,1886.0
887.00,1852.0
887.59,1792.0
888.18,1784.0
888.77,1790.0
889.36,1799.0
889.96,1763.0
890.55,1752.0
891.14,1718.0
891.73,1667.0
892.32,1646.0
892.91,1671.0
893.50,1681.0
894.09,1679.0
894.68,1694.0
895.27,1729.0
895.86,1777.0
896.46,1815.0
897.05,1785.0
897.64,1770.0
898.23,1811.0
898.82,1785.0
899.41,1774.0
900.00,1752.0
900.59,1764.0
901.18,1724.0
901.77,1735.0
902.36,1715.0
902.95,1746.0
903.54,1733.0
904.13,1786.0
904.73,1783.0
905.32,1736.0
905.91,1713.0
906.50,1691.0
907.09,1650.0
907.68,1720.0
908.27,1706.0
908.86,1677.0
909.45,1677.0
910.04,1697.0
910.63,1683.0
911.22,1691.0
911.81,1689.0
912.40,1674.0
912.99,1637.0
913.58,1627.0
914.17,1623.0
914.76,1643.0
915.36,1641.0
915.95,1685.0
916.54,1627.0
917.13,1629.0
917.72,1631.0
918.31,1614.0
918.90,1571.0
919.49,1610.0
920.08,1568.0
920.67,1562.0
921.26,1590.0
921.85,1563.0
922.44,1567.0
923.03,1588.0
923.62,1607.0
924.21,1577.0
924.80,1604.0
925.39,1599.0
925.98,1583.0
926.57,1547.0
927.16,1522.0
927.75,1502.0
928.34,1505.0
928.93,1492.0
929.52,1494.0
930.11,1466.0
930.70,1493.0
931.29,1458.0
931.88,1455.0
932.47,1467.0
933.06,1458.0
933.65,1474.0
934.24,1447.0
934.83,1416.0
935.42,1380.0
936.01,1400.0
936.60,1426.0
937.19,1418.0
937.78,1427.0
938.37,1413.0
938.96,1461.0
939.55,1438.0
940.14,1438.0
940.73,1440.0
941.32,1432.0
941.91,1415.0
942.50,1391.0
943.09,1378.0
943.68,1380.0
944.27,1360.0
944.86,1327.0
945.45,1351.0
946.04,1350.0
946.63,1340.0
947.22,1327.0
947.81,1319.0
948.40,1300.0
948.99,1314.0
949.58,1330.0
950.17,1318.0
950.76,1313.0
951.35,1293.0
951.94,1303.0
952.53,1292.0
953.12,1291.0
953.71,1294.0
954.30,1266.0
954.89,1254.0
955.48,1262.0
956.06,1247.0
956.65,1255.0
957.24,1249.0
957.83,1245.0
958.42,1230.0
959.01,1224.0
959.60,1234.0
960.19,1216.0
960.78,1227.0
961.37,1249.0
961.96,1249.0
962.55,1244.0
963.14,1224.0
963.73,1212.0
964.32,1214.0
964.91,1224.0
965.50,1216.0
966.09,1214.0
966.67,1196.0
967.26,1207.0
967.85,1208.0
968.44,1182.0
969.03,1190.0
969.62,1174.0
970.21,1178.0
970.80,1182.0
971.39,1173.0
971.98,1161.0
972.57,1160.0
973.16,1152.0
973.75,1139.0
974.33,1146.0
974.92,1162.0
975.51,1135.0
976.10,1148.0
976.69,1155.0
977.28,1155.0
977.87,1137.0
978.46,1131.0
979.05,1152.0
979.64,1129.0
980.23,1121.0
980.81,1124.0
981.40,1131.0
981.99,1119.0
982.58,1140.0
983.17,1136.0
983.76,1145.0
984.35,1165.0
984.94,1171.0
985.53,1184.0
986.11,1170.0
986.70,1151.0
987.29,1146.0
987.88,1138.0
988.47,1143.0
989.06,1130.0
989.65,1143.0
990.24,1139.0
990.83,1144.0
991.41,1118.0
992.00,1129.0
992.59,1144.0
993.18,1131.0
993.77,1130.0
994.36,1119.0
994.95,1125.0
995.53,1192.0
996.12,1986.0
996.71,3275.0
997.30,3926.0
997.89,4080.0
998.48,3398.0
999.07,2745.0
999.65,2288.0
1000.24,1949.0
1000.83,1567.0
1001.42,1331.0
1002.01,1207.0
1002.60,1137.0
1003.19,1105.0
1003.77,1102.0
1004.36,1075.0
1004.95,1087.0
1005.54,1080.0
1006.13,1075.0
1006.72,1067.0
1007.31,1070.0
1007.89,1083.0
1008.48,1053.0
1009.07,1066.0
1009.66,1060.0
1010.25,1055.0
1010.84,1052.0
1011.42,1052.0
1012.01,1061.0
1012.60,1074.0
1013.19,1068.0
1013.78,1060.0
1014.36,1074.0
1014.95,1036.0
1015.54,1058.0
1016.13,1037.0
1016.72,1051.0
1017.31,1027.0
1017.89,1044.0
1018.48,1068.0
1019.07,1050.0
1019.66,1019.0
1020.25,1037.0
1020.83,1039.0
1021.42,1037.0
1022.01,1044.0
1022.60,1040.0
1023.19,1044.0
1023.77,1041.0
1024.36,1041.0
1024.95,1059.0
1025.54,1071.0
1026.13,1073.0
1026.71,1076.0
1027.30,1082.0
1027.89,1048.0
1028.48,1048.0
1029.07,1037.0
1029.65,1028.0
1030.24,1037.0
1030.83,1013.0
1031.42,1023.0
1032.00,1023.0
1032.59,1012.0
1033.18,1016.0
1033.77,1000.0
1034.36,1001.0
1034.94,1000.0
1035.53,997.0
1036.12,1014.0
1036.71,1027.0
1037.29,1024.0
1037.88,1015.0
1038.47,993.0
1039.06,1011.0
1039.65,998.0
1040.23,1020.0
1040.82,1037.0
1041.41,1009.0
1042.00,1014.0
1042.58,986.0
1043.17,984.0
1043.76,1002.0
1044.35,985.0
1044.93,974.0
1045.52,975.0
1046.11,943.0
1046.70,959.0
1047.28,963.0
1047.87,946.0
1048.46,969.0
1049.05,1003.0
1049.63,996.0
1050.22,1016.0
1050.81,1026.0
1051.39,1016.0
1051.98,990.0
1052.57,984.0
1053.16,989.0
1053.74,983.0
1054.33,986.0
1054.92,978.0
1055.51,963.0
1056.09,965.0
1056.68,964.0
1057.27,931.0
1057.85,924.0
1058.44,952.0
1059.03,939.0
1059.62,918.0
1060.20,929.0
1060.79,937.0
1061.38,944.0
1061.96,931.0
1062.55,935.0
1063.14,916.0
1063.73,933.0
1064.31,929.0
1064.90,927.0
1065.49,919.0
1066.07,906.0
1066.66,888.0
1067.25,891.0
1067.83,898.0
1068.42,876.0
1069.01,878.0
1069.59,873.0
1070.18,859.0
1070.77,862.0
1071.36,879.0
1071.94,897.0
1072.53,907.0
1073.12,893.0
1073.70,867.0
1074.29,870.0
1074.88,861.0
1075.46,867.0
